Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
ERR315381	HPA RNA-seq normal tissues	Illumina HiSeq 2000	24132	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315381/ERR315381.sra	ERR315381.sra	ERR315381_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315381/ERR315381_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315381/ERR315381_2.fastq.gz	ERR315381_2.fastq.gz	ERR315381_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315370	HPA RNA-seq normal tissues	Illumina HiSeq 2000	11380	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315370/ERR315370.sra	ERR315370.sra	ERR315370_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315370/ERR315370_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315370/ERR315370_1.fastq.gz	ERR315370_1.fastq.gz	ERR315370_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315370	HPA RNA-seq normal tissues	Illumina HiSeq 2000	11380	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315370/ERR315370.sra	ERR315370.sra	ERR315370_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315370/ERR315370_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315370/ERR315370_2.fastq.gz	ERR315370_2.fastq.gz	ERR315370_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315422	HPA RNA-seq normal tissues	Illumina HiSeq 2000	31577	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315422/ERR315422.sra	ERR315422.sra	ERR315422_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315422/ERR315422_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315422/ERR315422_1.fastq.gz	ERR315422_1.fastq.gz	ERR315422_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315422	HPA RNA-seq normal tissues	Illumina HiSeq 2000	31577	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315422/ERR315422.sra	ERR315422.sra	ERR315422_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315422/ERR315422_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315422/ERR315422_2.fastq.gz	ERR315422_2.fastq.gz	ERR315422_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315450	HPA RNA-seq normal tissues	Illumina HiSeq 2000	18357	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315450/ERR315450.sra	ERR315450.sra	ERR315450_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315450/ERR315450_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315450/ERR315450_1.fastq.gz	ERR315450_1.fastq.gz	ERR315450_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315450	HPA RNA-seq normal tissues	Illumina HiSeq 2000	18357	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315450/ERR315450.sra	ERR315450.sra	ERR315450_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315450/ERR315450_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315450/ERR315450_2.fastq.gz	ERR315450_2.fastq.gz	ERR315450_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315490	HPA RNA-seq normal tissues	Illumina HiSeq 2000	15040	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315490/ERR315490.sra	ERR315490.sra	ERR315490_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315490/ERR315490_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315490/ERR315490_1.fastq.gz	ERR315490_1.fastq.gz	ERR315490_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315490	HPA RNA-seq normal tissues	Illumina HiSeq 2000	15040	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315490/ERR315490.sra	ERR315490.sra	ERR315490_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315490/ERR315490_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315490/ERR315490_2.fastq.gz	ERR315490_2.fastq.gz	ERR315490_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315418	HPA RNA-seq normal tissues	Illumina HiSeq 2000	20639	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315418/ERR315418.sra	ERR315418.sra	ERR315418_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315418/ERR315418_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315418/ERR315418_1.fastq.gz	ERR315418_1.fastq.gz	ERR315418_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315418	HPA RNA-seq normal tissues	Illumina HiSeq 2000	20639	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315418/ERR315418.sra	ERR315418.sra	ERR315418_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315418/ERR315418_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315418/ERR315418_2.fastq.gz	ERR315418_2.fastq.gz	ERR315418_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315368	HPA RNA-seq normal tissues	Illumina HiSeq 2000	17544	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315368/ERR315368.sra	ERR315368.sra	ERR315368_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315368/ERR315368_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315368/ERR315368_1.fastq.gz	ERR315368_1.fastq.gz	ERR315368_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315368	HPA RNA-seq normal tissues	Illumina HiSeq 2000	17544	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315368/ERR315368.sra	ERR315368.sra	ERR315368_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315368/ERR315368_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315368/ERR315368_2.fastq.gz	ERR315368_2.fastq.gz	ERR315368_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315413	HPA RNA-seq normal tissues	Illumina HiSeq 2000	33526	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315413/ERR315413.sra	ERR315413.sra	ERR315413_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315413/ERR315413_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315413/ERR315413_1.fastq.gz	ERR315413_1.fastq.gz	ERR315413_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315413	HPA RNA-seq normal tissues	Illumina HiSeq 2000	33526	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315413/ERR315413.sra	ERR315413.sra	ERR315413_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315413/ERR315413_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315413/ERR315413_2.fastq.gz	ERR315413_2.fastq.gz	ERR315413_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315419	HPA RNA-seq normal tissues	Illumina HiSeq 2000	18703	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315419/ERR315419.sra	ERR315419.sra	ERR315419_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315419/ERR315419_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315419/ERR315419_1.fastq.gz	ERR315419_1.fastq.gz	ERR315419_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315419	HPA RNA-seq normal tissues	Illumina HiSeq 2000	18703	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315419/ERR315419.sra	ERR315419.sra	ERR315419_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315419/ERR315419_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315419/ERR315419_2.fastq.gz	ERR315419_2.fastq.gz	ERR315419_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315431	HPA RNA-seq normal tissues	Illumina HiSeq 2000	8293	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315431/ERR315431.sra	ERR315431.sra	ERR315431_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315431/ERR315431_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315431/ERR315431_1.fastq.gz	ERR315431_1.fastq.gz	ERR315431_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315431	HPA RNA-seq normal tissues	Illumina HiSeq 2000	8293	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315431/ERR315431.sra	ERR315431.sra	ERR315431_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315431/ERR315431_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315431/ERR315431_2.fastq.gz	ERR315431_2.fastq.gz	ERR315431_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315489	HPA RNA-seq normal tissues	Illumina HiSeq 2000	27268	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315489/ERR315489.sra	ERR315489.sra	ERR315489_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315489/ERR315489_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315489/ERR315489_1.fastq.gz	ERR315489_1.fastq.gz	ERR315489_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315489	HPA RNA-seq normal tissues	Illumina HiSeq 2000	27268	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315489/ERR315489.sra	ERR315489.sra	ERR315489_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315489/ERR315489_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315489/ERR315489_2.fastq.gz	ERR315489_2.fastq.gz	ERR315489_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315414	HPA RNA-seq normal tissues	Illumina HiSeq 2000	46079	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315414/ERR315414.sra	ERR315414.sra	ERR315414_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315414/ERR315414_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315414/ERR315414_1.fastq.gz	ERR315414_1.fastq.gz	ERR315414_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315414	HPA RNA-seq normal tissues	Illumina HiSeq 2000	46079	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315414/ERR315414.sra	ERR315414.sra	ERR315414_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315414/ERR315414_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315414/ERR315414_2.fastq.gz	ERR315414_2.fastq.gz	ERR315414_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315387	HPA RNA-seq normal tissues	Illumina HiSeq 2000	17120	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315387/ERR315387.sra	ERR315387.sra	ERR315387_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315387/ERR315387_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315387/ERR315387_1.fastq.gz	ERR315387_1.fastq.gz	ERR315387_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315387	HPA RNA-seq normal tissues	Illumina HiSeq 2000	17120	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315387/ERR315387.sra	ERR315387.sra	ERR315387_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315387/ERR315387_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315387/ERR315387_2.fastq.gz	ERR315387_2.fastq.gz	ERR315387_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315448	HPA RNA-seq normal tissues	Illumina HiSeq 2000	54629	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315448/ERR315448.sra	ERR315448.sra	ERR315448_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315448/ERR315448_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315448/ERR315448_1.fastq.gz	ERR315448_1.fastq.gz	ERR315448_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315448	HPA RNA-seq normal tissues	Illumina HiSeq 2000	54629	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315448/ERR315448.sra	ERR315448.sra	ERR315448_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315448/ERR315448_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315448/ERR315448_2.fastq.gz	ERR315448_2.fastq.gz	ERR315448_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315347	HPA RNA-seq normal tissues	Illumina HiSeq 2000	30282	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315347/ERR315347.sra	ERR315347.sra	ERR315347_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315347/ERR315347_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315347/ERR315347_1.fastq.gz	ERR315347_1.fastq.gz	ERR315347_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315347	HPA RNA-seq normal tissues	Illumina HiSeq 2000	30282	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315347/ERR315347.sra	ERR315347.sra	ERR315347_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315347/ERR315347_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315347/ERR315347_2.fastq.gz	ERR315347_2.fastq.gz	ERR315347_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315451	HPA RNA-seq normal tissues	Illumina HiSeq 2000	30518	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315451/ERR315451.sra	ERR315451.sra	ERR315451_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315451/ERR315451_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315451/ERR315451_1.fastq.gz	ERR315451_1.fastq.gz	ERR315451_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315451	HPA RNA-seq normal tissues	Illumina HiSeq 2000	30518	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315451/ERR315451.sra	ERR315451.sra	ERR315451_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315451/ERR315451_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315451/ERR315451_2.fastq.gz	ERR315451_2.fastq.gz	ERR315451_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315352	HPA RNA-seq normal tissues	Illumina HiSeq 2000	72550	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315352/ERR315352.sra	ERR315352.sra	ERR315352_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315352/ERR315352_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315352/ERR315352_1.fastq.gz	ERR315352_1.fastq.gz	ERR315352_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315352	HPA RNA-seq normal tissues	Illumina HiSeq 2000	72550	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315352/ERR315352.sra	ERR315352.sra	ERR315352_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315352/ERR315352_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315352/ERR315352_2.fastq.gz	ERR315352_2.fastq.gz	ERR315352_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315457	HPA RNA-seq normal tissues	Illumina HiSeq 2000	18110	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315457/ERR315457.sra	ERR315457.sra	ERR315457_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315457/ERR315457_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315457/ERR315457_1.fastq.gz	ERR315457_1.fastq.gz	ERR315457_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315457	HPA RNA-seq normal tissues	Illumina HiSeq 2000	18110	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315457/ERR315457.sra	ERR315457.sra	ERR315457_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315457/ERR315457_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315457/ERR315457_2.fastq.gz	ERR315457_2.fastq.gz	ERR315457_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315401	HPA RNA-seq normal tissues	Illumina HiSeq 2000	29545	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315401/ERR315401.sra	ERR315401.sra	ERR315401_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315401/ERR315401_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315401/ERR315401_1.fastq.gz	ERR315401_1.fastq.gz	ERR315401_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315401	HPA RNA-seq normal tissues	Illumina HiSeq 2000	29545	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315401/ERR315401.sra	ERR315401.sra	ERR315401_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315401/ERR315401_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315401/ERR315401_2.fastq.gz	ERR315401_2.fastq.gz	ERR315401_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315410	HPA RNA-seq normal tissues	Illumina HiSeq 2000	34011	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315410/ERR315410.sra	ERR315410.sra	ERR315410_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315410/ERR315410_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315410/ERR315410_1.fastq.gz	ERR315410_1.fastq.gz	ERR315410_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315410	HPA RNA-seq normal tissues	Illumina HiSeq 2000	34011	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315410/ERR315410.sra	ERR315410.sra	ERR315410_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315410/ERR315410_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315410/ERR315410_2.fastq.gz	ERR315410_2.fastq.gz	ERR315410_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315349	HPA RNA-seq normal tissues	Illumina HiSeq 2000	13479	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315349/ERR315349.sra	ERR315349.sra	ERR315349_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315349/ERR315349_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315349/ERR315349_1.fastq.gz	ERR315349_1.fastq.gz	ERR315349_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315349	HPA RNA-seq normal tissues	Illumina HiSeq 2000	13479	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315349/ERR315349.sra	ERR315349.sra	ERR315349_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315349/ERR315349_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315349/ERR315349_2.fastq.gz	ERR315349_2.fastq.gz	ERR315349_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315428	HPA RNA-seq normal tissues	Illumina HiSeq 2000	23898	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315428/ERR315428.sra	ERR315428.sra	ERR315428_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315428/ERR315428_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315428/ERR315428_1.fastq.gz	ERR315428_1.fastq.gz	ERR315428_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315428	HPA RNA-seq normal tissues	Illumina HiSeq 2000	23898	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315428/ERR315428.sra	ERR315428.sra	ERR315428_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315428/ERR315428_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315428/ERR315428_2.fastq.gz	ERR315428_2.fastq.gz	ERR315428_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315481	HPA RNA-seq normal tissues	Illumina HiSeq 2000	19742	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315481/ERR315481.sra	ERR315481.sra	ERR315481_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315481/ERR315481_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315481/ERR315481_1.fastq.gz	ERR315481_1.fastq.gz	ERR315481_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315481	HPA RNA-seq normal tissues	Illumina HiSeq 2000	19742	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315481/ERR315481.sra	ERR315481.sra	ERR315481_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315481/ERR315481_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315481/ERR315481_2.fastq.gz	ERR315481_2.fastq.gz	ERR315481_HPA_RNA-seq_normal_tissues_2.fastq.gz
